ACCT_ID,NPS_SCORE_2015,NPS_SCORE_2016
21132505,NA,NA
21142126,NA,NA
21162655,NA,NA
21179375,NA,NA
21189836,NA,NA
21198142,NA,10
21207349,NA,NA
21214430,NA,NA
21223039,NA,NA
21230959,NA,NA
21250101,NA,NA
21250162,NA,NA
21311486,NA,NA
21339736,NA,10
21360370,NA,NA
21366117,NA,4
21366353,NA,NA
21376960,NA,NA
21388360,NA,8
21401842,NA,NA
21405631,NA,NA
21406998,NA,8
21410908,NA,NA
21412225,NA,7
21417092,NA,NA
21438394,NA,NA
21447446,NA,NA
21461033,NA,NA
21466215,NA,NA
21479949,NA,NA
21489805,NA,4
21500691,NA,NA
21501700,NA,NA
21512061,NA,NA
21514675,NA,NA
21516028,NA,NA
21522602,NA,7
21527157,NA,NA
21541209,NA,NA
21553401,NA,NA
21563026,NA,NA
21568936,NA,NA
21569466,NA,9
21579715,NA,NA
21593688,NA,NA
21597360,NA,NA
21604128,NA,NA
21643383,NA,NA
21645783,NA,NA
21648995,NA,NA
21656821,NA,NA
21657368,NA,8
21668506,NA,7
21698226,NA,NA
21709838,NA,NA
21710876,NA,2
21720316,NA,NA
21720526,NA,NA
21723805,NA,NA
21749084,NA,NA
21751468,NA,NA
21761580,NA,NA
21774305,NA,NA
21776841,NA,NA
21787321,NA,NA
21794648,NA,9
21841795,NA,NA
21846622,NA,NA
21881589,NA,NA
21894596,NA,NA
21906618,NA,8
21912999,NA,NA
21921469,NA,9
21922517,NA,NA
21955870,NA,NA
21997580,NA,6
22004464,NA,NA
22008510,NA,NA
22032175,NA,NA
22036605,NA,NA
22047025,NA,NA
22062783,NA,NA
22069441,NA,NA
22081375,NA,NA
22088251,NA,NA
22090682,NA,NA
22095725,NA,NA
22098281,NA,10
22099487,NA,NA
22103464,NA,NA
22119270,NA,NA
22119753,NA,NA
22132515,NA,NA
22139592,NA,8
22142733,NA,6
22144005,NA,NA
22158222,NA,NA
22161955,NA,NA
22200455,NA,NA
22216721,NA,NA
22230505,NA,NA
22256569,NA,10
22280518,NA,NA
22281689,NA,NA
22297643,NA,NA
22302335,NA,2
22313068,NA,NA
22325732,NA,NA
22329485,NA,NA
22332606,NA,2
22335215,NA,NA
22369314,NA,NA
22421686,NA,NA
22437782,NA,NA
22441201,NA,NA
22442135,NA,9
22456922,NA,NA
22458689,NA,NA
22462497,NA,NA
22478234,NA,NA
22496601,NA,NA
22497255,NA,NA
22515126,NA,NA
22522356,NA,NA
22527032,NA,NA
22529792,NA,NA
22549537,NA,NA
22552058,NA,NA
22586573,NA,NA
22591515,NA,NA
22604046,NA,NA
22616996,NA,NA
22618660,NA,9
22621560,NA,NA
22631737,NA,NA
22634943,NA,NA
22648770,NA,6
22662769,NA,NA
22677728,NA,NA
22695094,NA,5
22701030,NA,NA
22708464,NA,NA
22721933,NA,10
22742641,NA,NA
22742650,NA,NA
22765085,NA,NA
22768286,NA,NA
22807034,NA,NA
22814630,NA,9
22836202,NA,NA
22839170,NA,NA
22843215,NA,10
22855698,NA,NA
22866737,NA,NA
22869762,NA,NA
22873100,NA,5
22876572,NA,10
22880752,NA,7
22885774,NA,10
22886127,NA,NA
22890885,NA,NA
22904722,NA,NA
22908097,NA,NA
22938220,NA,NA
22944420,NA,10
22951445,NA,NA
22955585,NA,NA
22960810,NA,1
23016734,NA,NA
23037282,NA,NA
23047190,NA,NA
23055009,NA,NA
23067827,NA,NA
23089309,NA,10
23090411,NA,NA
23104075,NA,NA
23110473,NA,NA
23138297,NA,NA
23139415,NA,NA
23156861,NA,NA
23165093,NA,NA
23165265,NA,NA
23167248,NA,9
23195600,NA,NA
23215640,NA,NA
23231698,NA,NA
23251640,NA,NA
23255127,NA,NA
23259518,NA,NA
23306740,NA,NA
23306764,NA,7
23315468,NA,NA
23321205,NA,NA
23333511,NA,NA
23336627,NA,NA
23348288,NA,NA
23349506,NA,NA
23364292,NA,NA
23380329,NA,NA
23382187,NA,10
23386374,NA,NA
23390189,NA,NA
23391422,NA,NA
23420692,NA,NA
23424095,NA,7
23424624,NA,NA
23432739,NA,NA
23475916,NA,NA
23494527,NA,NA
23495347,NA,8
23503097,NA,NA
23516212,NA,NA
23529817,NA,NA
23545437,NA,9
23546147,NA,2
23550456,NA,NA
23573832,NA,NA
23613123,NA,8
23621069,NA,NA
23627228,NA,NA
23632950,NA,NA
23635241,NA,9
23646196,NA,NA
23665589,NA,NA
23673750,NA,4
23674408,NA,NA
23712786,NA,6
23722837,NA,NA
23724968,NA,NA
23736696,NA,NA
23754906,NA,1
23759636,NA,NA
23809617,NA,NA
23815122,NA,NA
23820181,NA,8
23820742,NA,NA
23828742,NA,NA
23839746,NA,9
23844522,NA,NA
23871804,NA,NA
23872466,NA,NA
23877161,NA,NA
23905069,NA,NA
23908271,NA,NA
23915744,NA,NA
23923328,NA,NA
23933852,NA,NA
23934058,NA,4
23939197,NA,10
23947116,NA,NA
23968041,NA,2
23991740,NA,7
24001140,NA,NA
24043330,NA,NA
24048318,NA,8
24050579,NA,NA
24064376,NA,NA
24076957,NA,10
24110555,NA,NA
24112884,NA,NA
24117288,NA,NA
24139235,NA,NA
24152212,NA,NA
24154992,NA,9
24163767,NA,8
24169347,NA,NA
24183080,NA,NA
24202277,NA,NA
24208943,NA,NA
24231085,NA,NA
24231090,NA,NA
24240431,NA,NA
24242616,NA,NA
24260981,NA,0
24271134,NA,NA
24281636,NA,7
24284079,NA,NA
24286239,NA,NA
24301467,NA,NA
24310857,NA,NA
24321446,NA,NA
24336993,NA,NA
24367828,NA,NA
24377316,NA,NA
24381679,NA,NA
24382162,NA,9
24384545,NA,NA
24406099,NA,NA
24428490,NA,9
24433266,NA,NA
24441039,NA,NA
24467154,NA,NA
24496330,NA,0
24502727,NA,NA
24528236,NA,NA
24536631,NA,NA
24545152,NA,8
24565069,NA,NA
24570655,NA,7
24572256,NA,NA
24600613,NA,7
24632381,NA,NA
24648435,NA,1
24667235,NA,NA
24682045,NA,NA
24691847,NA,7
24700072,NA,NA
24713883,NA,8
24722871,NA,NA
24727547,NA,NA
24740726,NA,NA
24764423,NA,NA
24786285,NA,NA
24800111,NA,NA
24804727,NA,NA
24810045,NA,NA
24820381,NA,NA
24841237,NA,NA
24851308,NA,2
24859616,NA,NA
24885549,NA,8
24887611,NA,8
24939473,NA,NA
24958244,NA,NA
24959653,NA,NA
24963993,NA,NA
24967960,NA,NA
24981858,NA,9
25008083,NA,NA
25016298,NA,6
25026991,NA,NA
25088926,NA,NA
25089902,NA,NA
25099894,NA,NA
25135841,NA,NA
25144778,NA,NA
25149768,NA,NA
25162976,NA,NA
25171482,NA,NA
25175656,NA,NA
25193942,NA,NA
25224717,NA,NA
25225885,NA,9
25257697,NA,10
25271924,NA,NA
25317818,NA,NA
25335115,NA,NA
25343717,NA,9
25385197,NA,NA
25395166,NA,NA
25406254,NA,NA
25433983,NA,NA
25441294,NA,8
25453368,NA,8
25460839,NA,9
25489895,NA,NA
25496782,NA,NA
25505671,NA,9
25517639,NA,9
25523265,NA,NA
25531421,NA,NA
25533000,NA,NA
25549017,NA,NA
25572703,NA,NA
25578397,NA,NA
25586627,NA,NA
25588570,NA,NA
25588738,NA,2
25590956,NA,NA
25592112,NA,NA
25594801,NA,NA
25627538,NA,NA
25631423,NA,NA
25677292,NA,NA
25688900,NA,NA
25720299,NA,10
25722012,NA,NA
25733498,NA,NA
25739911,NA,NA
25744614,NA,NA
25749106,NA,NA
25785849,NA,7
25835291,NA,NA
25846078,NA,8
25846458,NA,NA
25850948,NA,NA
25887258,NA,NA
25906171,NA,NA
25907732,NA,NA
25918122,NA,NA
25919017,NA,NA
25919962,NA,NA
25923639,NA,NA
25954152,NA,NA
25960982,NA,NA
25985195,NA,NA
26026291,NA,NA
26038339,NA,7
26049635,NA,NA
26052622,NA,9
26058013,NA,4
26078466,NA,6
26088214,NA,NA
26150962,NA,9
26152192,NA,NA
26163402,NA,NA
26173176,NA,7
26187045,NA,NA
26193246,NA,9
26214502,NA,NA
26219163,NA,NA
26242180,NA,NA
26243530,NA,NA
26266781,NA,NA
26284931,NA,NA
26313575,NA,NA
26319527,NA,NA
26332517,NA,9
26355807,NA,NA
26356662,NA,NA
26388579,NA,NA
26389948,NA,NA
26412839,NA,NA
26458543,NA,NA
26462116,NA,NA
26475742,NA,7
26476776,NA,10
26513900,NA,NA
26521691,NA,NA
26532456,NA,NA
26538144,NA,NA
26554586,NA,NA
26556723,NA,0
26589302,NA,NA
26600481,NA,NA
26606880,NA,NA
26607651,NA,9
26609778,NA,NA
26630897,NA,8
26631716,NA,NA
26637847,NA,NA
26638621,NA,7
26648584,NA,NA
26648695,NA,NA
26650058,NA,NA
26651057,NA,NA
26667139,NA,8
26756765,NA,NA
26763995,NA,NA
26782536,NA,NA
26787742,NA,NA
26827668,NA,NA
26857757,NA,7
26865337,NA,NA
26880339,NA,NA
26885493,NA,NA
26896352,NA,NA
26896515,NA,NA
26920439,NA,NA
26932600,NA,NA
26966997,NA,NA
26975324,NA,NA
26979203,NA,NA
26989725,NA,NA
27002341,NA,NA
27006354,NA,NA
27006572,NA,NA
27010524,NA,3
27011761,NA,NA
27012495,NA,NA
27051746,NA,NA
27055312,NA,NA
27058180,NA,NA
27067682,NA,9
27072943,NA,NA
27074287,NA,NA
27096602,NA,NA
27097569,NA,10
27108560,NA,NA
27108734,NA,NA
27126369,NA,NA
27135053,NA,NA
27160180,NA,NA
27163265,NA,7
27173582,NA,NA
27176617,NA,8
27181361,NA,NA
27181784,NA,7
27188864,NA,NA
27223881,NA,8
27226945,NA,NA
27231662,NA,8
27253199,NA,NA
27256486,NA,NA
27274000,NA,7
27283032,NA,NA
27320763,NA,NA
27325758,NA,NA
27333142,NA,NA
27339350,NA,3
27340136,NA,NA
27346713,NA,NA
27366115,NA,NA
27382410,NA,NA
27389657,NA,NA
27419996,NA,NA
27426846,NA,NA
27428301,NA,NA
27428506,NA,NA
27431461,NA,NA
27451371,NA,NA
27462935,NA,NA
27500694,NA,NA
27501450,NA,NA
27519224,NA,NA
27530173,NA,7
27542666,NA,NA
27553697,NA,NA
27589669,NA,NA
27604455,NA,NA
27619285,NA,NA
27620596,NA,NA
27629867,NA,NA
27651917,NA,8
27659726,NA,NA
27662128,NA,0
27677470,NA,NA
27700791,NA,NA
27726861,NA,NA
27732693,NA,NA
27735824,NA,NA
27739344,NA,NA
27757979,NA,NA
27758697,NA,NA
27771649,NA,NA
27773518,NA,NA
27787585,NA,NA
27788171,NA,8
27796573,NA,NA
27797758,NA,NA
27832842,NA,NA
27837734,NA,NA
27885523,NA,NA
27925562,NA,NA
27951722,NA,NA
27956749,NA,NA
27972565,NA,NA
27984952,NA,NA
27987936,NA,NA
27992006,NA,NA
28017835,NA,NA
28027136,NA,NA
28031349,NA,NA
28038340,NA,NA
28087426,NA,NA
28121227,NA,NA
28122166,NA,9
28128978,NA,NA
28131390,NA,NA
28131837,NA,NA
28134659,NA,8
28179306,NA,7
28185684,NA,NA
28198071,NA,NA
28206885,NA,10
28237834,NA,NA
28242362,NA,NA
28247068,NA,1
28250402,NA,NA
28265189,NA,NA
28274254,NA,10
28300771,NA,NA
28307995,NA,NA
28310586,NA,NA
28310840,NA,NA
28325767,NA,NA
28332127,NA,10
28332148,NA,NA
28349454,NA,NA
28350096,NA,NA
28353996,NA,NA
28354876,NA,NA
28362295,NA,NA
28385328,NA,NA
28386291,NA,NA
28390878,NA,NA
28396582,NA,9
28396807,NA,NA
28406837,NA,3
28418267,NA,NA
28421224,NA,10
28426493,NA,NA
28438480,NA,NA
28468968,NA,NA
28478655,NA,NA
28485873,NA,NA
28494369,NA,NA
28499261,NA,NA
28499924,NA,NA
28500984,NA,7
28503131,NA,NA
28506017,NA,NA
28515403,NA,NA
28543432,NA,NA
28547200,NA,NA
28565714,NA,NA
28584652,NA,NA
28603328,NA,2
28604430,NA,NA
28612968,NA,8
28615817,NA,NA
28649328,NA,NA
28658707,NA,NA
28658992,NA,NA
28665122,NA,NA
28670496,NA,NA
28690169,NA,NA
28693866,NA,10
28694143,NA,NA
28699951,NA,10
28701192,NA,NA
28701982,NA,NA
28736799,NA,8
28758980,NA,NA
28797773,NA,8
28812082,NA,7
28814013,NA,NA
28832912,NA,9
28834697,NA,NA
28868995,NA,NA
28879728,NA,NA
28893172,NA,NA
28897267,NA,NA
28906231,NA,NA
28920127,NA,NA
28929123,NA,NA
28929859,NA,NA
28949936,NA,NA
28962271,NA,NA
28973024,NA,NA
28976376,NA,NA
29029565,NA,NA
29034504,NA,NA
29036564,NA,NA
29044750,NA,NA
29062176,NA,NA
29087827,NA,NA
29097140,NA,NA
29103270,NA,9
29113335,NA,NA
29120889,NA,NA
29133933,NA,NA
29146926,NA,NA
29151897,NA,NA
29180920,NA,NA
29185943,NA,NA
29193432,NA,NA
29193527,NA,NA
29193605,NA,7
29202429,NA,5
29209713,NA,9
29215349,NA,7
29217468,NA,NA
29219009,NA,NA
29219506,NA,NA
29220149,NA,NA
29226555,NA,NA
29258608,NA,7
29259120,NA,NA
29259432,NA,NA
29272487,NA,NA
29293095,NA,2
29306117,NA,7
29310294,NA,NA
29315386,NA,10
29316991,NA,NA
29325227,NA,NA
29345658,NA,NA
29353502,NA,NA
29354019,NA,NA
29372143,NA,NA
29381495,NA,NA
29383629,NA,NA
29439866,NA,NA
29481441,NA,NA
29482612,NA,NA
29487995,NA,8
29520196,NA,0
29522023,NA,NA
29526759,NA,NA
29528722,NA,NA
29537120,NA,NA
29540293,NA,NA
29540756,NA,NA
29544683,NA,NA
29546100,NA,7
29554594,NA,NA
29582057,NA,NA
29583499,NA,NA
29599543,NA,NA
29601600,NA,9
29604612,NA,NA
29612913,NA,NA
29613110,NA,NA
29633823,NA,9
29653082,NA,NA
29695366,NA,NA
29702557,NA,NA
29710064,NA,NA
29722271,NA,NA
29724113,NA,NA
29727833,NA,NA
29739816,NA,NA
29754011,NA,NA
29765843,NA,10
29775100,NA,NA
29786065,NA,NA
29842273,NA,10
29844805,NA,NA
29864733,NA,7
29873781,NA,NA
29897467,NA,9
29897678,NA,7
29899898,NA,NA
29900405,NA,6
29920787,NA,NA
29935741,NA,NA
29938228,NA,NA
29955404,NA,NA
29956408,NA,NA
29964890,NA,NA
29966274,NA,NA
29973861,NA,NA
29977496,NA,3
29987594,NA,NA
29997793,NA,NA
30005073,NA,4
30012330,NA,NA
30012460,NA,NA
30045242,NA,1
30152604,NA,NA
30158737,NA,NA
30162911,NA,NA
30165256,NA,NA
30169001,NA,10
30180156,NA,NA
30181104,NA,NA
30183400,NA,NA
30191613,NA,NA
30196118,NA,NA
30199237,NA,NA
30218130,NA,NA
30236423,NA,NA
30246540,NA,NA
30272213,NA,8
30274069,NA,9
30276667,NA,9
30278883,NA,NA
30291404,NA,NA
30300604,NA,8
30316334,NA,NA
30336361,NA,7
30357988,NA,NA
30360891,NA,NA
30384974,NA,10
30405019,NA,NA
30440636,NA,NA
30441939,NA,NA
30464168,NA,10
30470163,NA,NA
30494649,NA,3
30505267,NA,NA
30506041,NA,NA
30518570,NA,NA
30534026,NA,NA
30536584,NA,NA
30538187,NA,10
30550359,NA,NA
30550920,NA,NA
30551402,NA,NA
30557760,NA,NA
30572026,NA,NA
30585316,NA,NA
30585850,NA,NA
30596052,NA,NA
30606187,NA,NA
30610762,NA,NA
30614723,NA,NA
30642248,NA,NA
30647976,NA,NA
30658225,NA,NA
30668433,NA,NA
30685913,NA,NA
30719805,NA,NA
30757276,NA,NA
30761648,NA,NA
30781222,NA,NA
30815748,NA,NA
30817231,NA,10
30821761,NA,NA
30822802,NA,NA
30838094,NA,NA
30840635,NA,NA
30846234,NA,NA
30848161,NA,NA
30886096,NA,NA
30905060,NA,2
30925158,NA,NA
30929519,NA,NA
30931279,NA,NA
30948021,NA,10
30953737,NA,NA
30965498,NA,9
30973568,NA,1
30986337,NA,7
31014401,NA,0
31024156,NA,NA
31025382,NA,NA
31028597,NA,NA
31034476,NA,NA
31045000,NA,NA
31048210,NA,NA
31083398,NA,NA
31094234,NA,NA
31122698,NA,NA
31124587,NA,NA
31137747,NA,NA
31145918,NA,NA
31149004,NA,8
31158424,NA,NA
31186722,NA,NA
31191922,NA,NA
31198753,NA,NA
31222134,NA,NA
31228855,NA,NA
31236924,NA,9
31251152,NA,NA
31256159,NA,NA
31271050,NA,NA
31273221,NA,9
31304439,NA,1
31308454,NA,NA
31343303,NA,NA
31346551,NA,NA
31350801,NA,NA
31355886,NA,NA
31370281,NA,NA
31376132,NA,NA
31403672,NA,9
31408611,NA,NA
31412234,NA,NA
31421020,NA,NA
31422462,NA,NA
31434674,NA,NA
31439564,NA,3
31452123,NA,NA
31466667,NA,NA
31476212,NA,NA
31488720,NA,NA
31511438,NA,NA
31527771,NA,4
31541596,NA,NA
31548943,NA,NA
31550241,NA,8
31574420,NA,NA
31585174,NA,8
31597882,NA,NA
31607150,NA,NA
31620244,NA,NA
31630051,NA,NA
31631327,NA,NA
31631382,NA,9
31634202,NA,7
31673870,NA,NA
31676394,NA,7
31676591,NA,NA
31720386,NA,NA
31737682,NA,0
31744250,NA,NA
31755042,NA,NA
31800628,NA,8
31809294,NA,NA
31826246,NA,NA
31846955,NA,NA
31847908,NA,NA
31849126,NA,NA
31856196,NA,8
31858954,NA,NA
31871989,NA,NA
31910225,NA,4
31918479,NA,7
31922527,NA,NA
31971838,NA,NA
31984686,NA,7
31994983,NA,NA
32005886,NA,NA
32012233,NA,NA
32028066,NA,9
32038166,NA,NA
32038903,NA,10
32068480,NA,3
32075655,NA,NA
32083890,NA,NA
32087112,NA,NA
32094504,NA,NA
32099976,NA,9
32118504,NA,NA
32136153,NA,NA
32148087,NA,NA
32159600,NA,NA
32161828,NA,NA
32166895,NA,NA
32171693,NA,10
32179605,NA,NA
32194747,NA,4
32199390,NA,NA
32211418,NA,NA
32216808,NA,10
32222643,NA,NA
32222689,NA,NA
32234514,NA,NA
32242663,NA,NA
32262751,NA,10
32263913,NA,NA
32275407,NA,NA
32276270,NA,10
32301564,NA,NA
32302550,NA,NA
32318838,NA,NA
32322094,NA,10
32331104,NA,NA
32343897,NA,NA
32344956,NA,NA
32347409,NA,NA
32350127,NA,NA
32359184,NA,NA
32363405,NA,NA
32374930,NA,NA
32381541,NA,NA
32392527,NA,10
32402089,NA,5
32404525,NA,7
32405407,NA,NA
32408724,NA,NA
32424695,NA,NA
32427364,NA,8
32430183,NA,NA
32432022,NA,NA
32450347,NA,NA
32467506,NA,8
32474525,NA,NA
32516947,NA,NA
32530282,NA,NA
32530620,NA,NA
32532582,NA,NA
32534869,NA,NA
32538659,NA,NA
32547972,NA,NA
32552975,NA,8
32563017,NA,NA
32586395,NA,NA
32591863,NA,NA
32594884,NA,NA
32612106,NA,NA
32615619,NA,NA
32621462,NA,NA
32630453,NA,9
32646273,NA,8
32653353,NA,NA
32665602,NA,NA
32672302,NA,NA
32675224,NA,NA
32687801,NA,NA
32695853,NA,NA
32696388,NA,NA
32699684,NA,NA
32712766,NA,10
32714474,NA,NA
32719503,NA,NA
32724655,NA,NA
32725530,NA,NA
32734692,NA,NA
32738982,NA,NA
32744350,NA,6
32750234,NA,NA
32759177,NA,NA
32804340,NA,9
32804855,NA,NA
32806679,NA,7
32813033,NA,NA
32851762,NA,NA
32855594,NA,10
32872630,NA,NA
32878592,NA,NA
32889603,NA,NA
32900567,NA,NA
32901381,NA,NA
32904451,NA,NA
32917673,NA,NA
32923845,NA,6
32931505,NA,NA
32931734,NA,NA
32954340,NA,NA
32959049,NA,NA
32970400,NA,NA
32977977,NA,NA
33017447,NA,NA
33022947,NA,NA
33024758,NA,1
33026543,NA,NA
33038319,NA,NA
33039642,NA,10
33105043,NA,NA
33110967,NA,NA
33112814,NA,NA
33121298,NA,NA
33180887,NA,3
33183082,NA,NA
33198870,NA,NA
33223578,NA,NA
33233986,NA,NA
33247350,NA,NA
33259642,NA,NA
33267899,NA,NA
33285255,NA,NA
33295071,NA,NA
33307605,NA,NA
33326320,NA,NA
33334825,NA,NA
33377008,NA,5
33385262,NA,NA
33394433,NA,NA
33407848,NA,NA
33457639,NA,NA
33466059,NA,NA
33468360,NA,5
33472665,NA,NA
33472882,NA,NA
33484869,NA,NA
33499092,NA,NA
33527995,NA,NA
33552142,NA,NA
33566168,NA,NA
33568716,NA,NA
33582830,NA,NA
33608269,NA,NA
33626237,NA,NA
33632172,NA,NA
33641597,NA,NA
33642855,NA,NA
33647049,NA,NA
33668637,NA,NA
33688518,NA,NA
33692986,NA,NA
33703279,NA,NA
33710179,NA,NA
33733691,NA,NA
33750291,NA,NA
33755502,NA,NA
33760608,NA,NA
33786335,NA,NA
33802813,NA,NA
33815350,NA,NA
33819786,NA,NA
33837421,NA,NA
33839146,NA,NA
33840013,NA,2
33867679,NA,NA
33868368,NA,NA
33880878,NA,NA
33895718,NA,NA
33910585,NA,9
33917360,NA,NA
33920161,NA,10
33929194,NA,NA
33943108,NA,10
33951604,NA,NA
33956503,NA,7
33976880,NA,NA
33981648,NA,3
33999118,NA,8
34006019,NA,NA
34008193,NA,NA
34025809,NA,NA
34041992,NA,9
34042381,NA,NA
34044351,NA,NA
34077257,NA,NA
34080852,NA,NA
34093620,NA,NA
34112622,NA,NA
34154989,NA,5
34177667,NA,NA
34179330,NA,NA
34205750,NA,3
34206796,NA,NA
34224143,NA,10
34269418,NA,NA
34282641,NA,NA
34290470,NA,2
34292384,NA,NA
34295714,NA,NA
34297789,NA,NA
34300795,NA,NA
34302927,NA,9
34325423,NA,3
34332779,NA,NA
34334098,NA,NA
34368284,NA,NA
34405052,NA,NA
34444968,NA,NA
34446205,NA,3
34476940,NA,NA
34521619,NA,NA
34541013,NA,10
34555353,NA,NA
34583538,NA,NA
34606381,NA,6
34619598,NA,10
34631113,NA,NA
34631951,NA,NA
34633185,NA,NA
34654797,NA,NA
34659114,NA,NA
34661303,NA,NA
34664429,NA,NA
34690741,NA,NA
34702185,NA,10
34723202,NA,8
34728066,NA,NA
34729001,NA,NA
34740177,NA,NA
34750129,NA,NA
34762408,NA,8
34783874,NA,NA
34798355,NA,NA
34817078,NA,NA
34827982,NA,9
34848811,NA,NA
34850871,NA,NA
34852919,NA,NA
34858831,NA,NA
34861350,NA,NA
34874883,NA,NA
34878211,NA,5
34884424,NA,NA
34885074,NA,NA
34904144,NA,9
34914307,NA,10
34936313,NA,8
34939252,NA,9
34948286,NA,8
34964343,NA,NA
34989314,NA,NA
34995760,NA,NA
35005038,NA,NA
35005706,NA,NA
35046518,NA,NA
35054521,NA,NA
35056604,NA,5
35061860,NA,NA
35070133,NA,NA
35075328,NA,NA
35082505,NA,NA
35086682,NA,NA
35087701,NA,NA
35098756,NA,NA
35100512,NA,NA
35132189,NA,NA
35134080,NA,NA
35151831,NA,NA
35156385,NA,NA
35159857,NA,8
35162727,NA,NA
35182473,NA,NA
35187131,NA,NA
35193618,NA,9
35196839,NA,NA
35206250,NA,NA
35208469,NA,10
35210007,NA,NA
35236426,NA,NA
35250385,NA,NA
35260550,NA,NA
35264082,NA,NA
35268719,NA,NA
35287069,NA,NA
35303861,NA,NA
35304044,NA,8
35315906,NA,NA
35325253,NA,NA
35338835,NA,NA
35340058,NA,NA
35345877,NA,NA
35350919,NA,NA
35382743,NA,NA
35397899,NA,NA
35402277,NA,NA
35414208,NA,8
35426178,NA,1
35447295,NA,NA
35463927,NA,NA
35466057,NA,NA
35481697,NA,NA
35483998,NA,NA
35506798,NA,NA
35514870,NA,NA
35535767,NA,6
35540253,NA,NA
35554599,NA,7
35556151,NA,NA
35567599,NA,NA
35577676,NA,NA
35586288,NA,NA
35603061,NA,NA
35614835,NA,NA
35665195,NA,NA
35677612,NA,NA
35680508,NA,NA
35701982,NA,NA
35713569,NA,NA
35713571,NA,NA
35717397,NA,NA
35730938,NA,10
35734760,NA,NA
35741797,NA,NA
35743321,NA,NA
35747054,NA,NA
35767402,NA,8
35768211,NA,NA
35775352,NA,NA
35779454,NA,NA
35815733,NA,9
35820374,NA,NA
35844251,NA,NA
35855334,NA,NA
35859955,NA,3
35868557,NA,10
35883999,NA,NA
35898062,NA,NA
35929600,NA,NA
35956993,NA,NA
35958462,NA,5
35961603,NA,4
35966181,NA,NA
35966831,NA,NA
35970439,NA,NA
35983192,NA,NA
36013790,NA,NA
36025223,NA,NA
36038517,NA,NA
36042131,NA,NA
36056615,NA,NA
36063545,NA,NA
36090707,NA,9
36098330,NA,5
36100888,NA,NA
36109167,NA,NA
36118395,NA,NA
36143052,NA,NA
36172737,NA,NA
36177558,NA,NA
36179237,NA,NA
36211240,NA,NA
36218683,NA,NA
36222084,NA,8
36244528,NA,NA
36246307,NA,8
36254312,NA,NA
36257066,NA,NA
36257771,NA,NA
36263028,NA,10
36304329,NA,NA
36315106,NA,7
36325370,NA,8
36334100,NA,9
36347216,NA,NA
36353513,NA,NA
36373327,NA,NA
36394334,NA,NA
36401050,NA,NA
36413780,NA,NA
36428592,NA,NA
36438865,NA,NA
36443275,NA,5
36467278,NA,NA
36478565,NA,NA
36494843,NA,NA
36509205,NA,8
36524345,NA,NA
36525576,NA,NA
36531855,NA,10
36537104,NA,7
36542381,NA,NA
36551515,NA,NA
36551820,NA,NA
36552825,NA,NA
36553201,NA,NA
36555414,NA,NA
36574083,NA,NA
36584668,NA,NA
36589845,NA,8
36620470,NA,NA
36625559,NA,NA
36630887,NA,NA
36636208,NA,10
36639817,NA,9
36644698,NA,NA
36660402,NA,NA
36665016,NA,NA
36665873,NA,0
36679555,NA,2
36686912,NA,NA
36705216,NA,NA
36725910,NA,NA
36727764,NA,NA
36738301,NA,10
36747258,NA,NA
36759144,NA,NA
36765988,NA,8
36770265,NA,NA
36804319,NA,NA
36805319,NA,NA
36813274,NA,9
36824584,NA,NA
36837988,NA,NA
36841454,NA,5
36864684,NA,NA
36878939,NA,NA
36881867,NA,NA
36897476,NA,NA
36900073,NA,NA
36923605,NA,NA
36924129,NA,NA
36930208,NA,NA
36931806,NA,NA
36937709,NA,10
36939318,NA,NA
36942683,NA,NA
36948489,NA,NA
36962338,NA,NA
37011500,NA,NA
37011742,NA,8
37014316,NA,NA
37018874,NA,NA
37049077,NA,NA
37051985,NA,NA
37063422,NA,NA
37064377,NA,NA
37104817,NA,NA
37118797,NA,NA
37122469,NA,10
37126134,NA,NA
37143171,NA,NA
37156503,NA,NA
37161285,NA,NA
37172929,NA,NA
37202476,NA,NA
37222335,NA,NA
37222352,NA,NA
37224455,NA,NA
37228094,NA,NA
37231764,NA,NA
37233993,NA,NA
37250885,NA,NA
37252745,NA,NA
37279012,NA,NA
37313001,NA,NA
37324432,NA,NA
37330556,NA,NA
37339090,NA,NA
37350966,NA,NA
37359596,NA,NA
37361989,NA,9
37402491,NA,NA
37407875,NA,NA
37415558,NA,NA
37416204,NA,NA
37426167,NA,NA
37441394,NA,NA
37451189,NA,NA
37497836,NA,NA
37508518,NA,NA
37516239,NA,NA
37545756,NA,NA
37553056,NA,NA
37564820,NA,NA
37573757,NA,NA
37596891,NA,NA
37603395,NA,10
37608307,NA,NA
37609828,NA,NA
37612725,NA,NA
37624795,NA,NA
37634965,NA,NA
37656069,NA,NA
37660137,NA,NA
37666790,NA,NA
37667379,NA,NA
37676698,NA,NA
37677115,NA,NA
37677534,NA,NA
37680918,NA,9
37693160,NA,NA
37693901,NA,NA
37710945,NA,NA
37714204,NA,NA
37738102,NA,NA
37774657,NA,NA
37779122,NA,9
37785730,NA,NA
37787603,NA,9
37809023,NA,NA
37815250,NA,NA
37828340,NA,NA
37845031,NA,NA
37845470,NA,6
37846991,NA,NA
37857121,NA,NA
37889285,NA,NA
37891537,NA,NA
37920789,NA,10
37932316,NA,NA
37966706,NA,NA
37967073,NA,NA
37994164,NA,NA
